1423773938 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
1423773938  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
1423778872  0  0      0 390392  94564 190872    0    0     0     0 1068  184  0  0 100  0
1423778873  0  0      0 390392  94564 190872    0    0     0     0 1068  207  0  0 100  0
1423778874  0  0      0 390392  94564 190872    0    0     0     0 1070  206  0  0 100  0
1423778875  0  0      0 390392  94572 190864    0    0     0    12 1133  234  0  0 100  0
1423778876  0  0      0 390392  94572 190872    0    0     0    12 1078  218  0  0 100  0
1423778877  0  0      0 390392  94580 190860    0    0     0    80 1082  222  0  0 95  5
1423778878  0  0      0 390392  94580 190876    0    0     0     0 1086  231  1  0 99  0
1423778879  0  0      0 390392  94580 190876    0    0     0     0 1094  202  0  0 100  0
1423778881  0  0      0 390392  94580 190876    0    0     0     0 1057  161  0  0 100  0
1423778882  0  0      0 390392  94580 190876    0    0     0     0 1053  168  0  0 100  0
1423778883  0  0      0 390392  94588 190868    0    0     0    16 1110  218  0  0 100  0
1423778884  0  0      0 390392  94588 190876    0    0     0     0 1056  170  0  0 100  0
1423778885  0  0      0 390392  94588 190876    0    0     0   100 1215  298  0  0 100  0
1423778886  0  0      0 390392  94588 190876    0    0     0    12 1070  211  0  0 100  0
1423778887  0  0      0 390392  94588 190876    0    0     0     0 1098  223  0  0 100  0
1423778888  0  0      0 390392  94588 190876    0    0     0     0 1072  202  0  0 100  0
1423778889  0  0      0 390392  94588 190876    0    0     0     0 1063  185  0  0 100  0
1423778890  0  0      0 390392  94596 190868    0    0     0    56 1080  228  0  0 100  0
1423778891  1  0      0 390392  94596 190876    0    0     0     0 1098  214  0  0 100  0
1423778892  0  0      0 390392  94596 190876    0    0     0     0 1070  196  1  0 99  0
1423778893  0  0      0 390392  94596 190876    0    0     0     0 1060  176  0  0 100  0
1423778894  0  0      0 390392  94596 190876    0    0     0     0 1062  186  0  0 100  0
1423778895  0  0      0 390392  94596 190876    0    0     0     0 1125  241  0  0 100  0
1423778896  0  0      0 390392  94596 190876    0    0     0    12 1082  234  0  0 100  0
1423778897  0  0      0 390392  94596 190876    0    0     0     0 1071  222  0  0 100  0
1423778898  0  0      0 390392  94596 190876    0    0     0     0 1067  177  1  0 99  0
1423778899  0  0      0 390392  94596 190876    0    0     0     0 1096  211  0  0 100  0
1423778900  0  0      0 390392  94596 190876    0    0     0     0 1075  226  1  0 99  0
1423778901  0  0      0 390392  94596 190876    0    0     0     0 1066  192  1  0 99  0
1423778902  0  0      0 390392  94604 190876    0    0     0    44 1072  192  0  0 100  0
1423778903  0  0      0 390392  94604 190876    0    0     0     0 1093  196  0  0 100  0
1423778904  0  0      0 390392  94604 190876    0    0     0     0 1058  166  0  0 100  0
1423778905  0  0      0 390392  94604 190876    0    0     0     0 1082  196  0  0 100  0
1423778906  0  0      0 390392  94604 190880    0    0     0    12 1073  208  0  0 100  0
1423778907  1  0      0 390392  94604 190880    0    0     0     0 1103  228  0  0 99  0
1423778908  0  0      0 390392  94604 190880    0    0     0     0 1063  184  0  0 100  0
1423778909  0  0      0 390392  94604 190880    0    0     0     0 1077  223  0  0 100  0
1423778910  0  0      0 390392  94612 190872    0    0     0    48 1087  219  0  0 99  0
1423778911  0  0      0 390392  94612 190880    0    0     0     0 1094  226  0  0 100  0
1423778912  0  0      0 390392  94612 190880    0    0     0     0 1074  224  0  0 100  0
1423778913  0  0      0 390392  94612 190880    0    0     0     0 1065  179  0  0 100  0
1423778914  0  0      0 390392  94620 190872    0    0     0    16 1114  305  1  0 99  0
1423778915  0  0      0 390392  94620 190872    0    0     0     0 1117  205  0  0 100  0
1423778916  0  0      0 390244  94628 190872    0    0     0   108 1125  302  1  0 99  0
1423778917  0  0      0 390276  94628 190888    0    0     0     0 1065  189  0  0 100  0
1423778918  0  0      0 390252  94628 190888    0    0     0     0 1066  194  1  0 99  0
1423778919  0  0      0 390252  94628 190888    0    0     0     0 1102  244  1  0 99  0
1423778920  0  0      0 390252  94628 190888    0    0     0     0 1072  213  0  0 100  0
1423778921  0  0      0 390268  94628 190888    0    0     0    92 1179  288  0  0 94  5
1423778922  1  0      0 390252  94636 190880    0    0     0    24 1087  201  0  0 100  0
1423778923  0  0      0 390252  94636 190880    0    0     0     0 1118  224  1  0 99  0
1423778924  0  0      0 390252  94636 190888    0    0     0     0 1076  242  1  0 99  0
1423778925  0  0      0 390252  94636 190888    0    0     0     0 1096  201  0  0 100  0
1423778926  0  0      0 390252  94636 190888    0    0     0    12 1070  192  0  0 100  0
1423778927  0  0      0 390252  94636 190884    0    0     0    12 1119  246  0  0 100  0
1423778928  0  0      0 390252  94636 190884    0    0     0     0 1070  197  0  0 100  0
1423778929  0  0      0 390252  94636 190884    0    0     0     0 1073  214  0  0 100  0
1423778930  0  0      0 390252  94636 190884    0    0     0     0 1090  228  0  0 100  0
1423778932  0  0      0 390252  94644 190876    0    0     0    60 1102  209  0  0 100  0
1423778933  0  0      0 390252  94644 190884    0    0     0     0 1062  185  0  0 100  0
1423778934  0  0      0 390252  94644 190884    0    0     0     0 1063  192  0  0 100  0
1423778935  0  0      0 390252  94644 190884    0    0     0     0 1111  203  0  0 100  0
1423778936  0  0      0 390252  94644 190884    0    0     0    12 1067  185  0  0 100  0
1423778937  0  0      0 390252  94644 190884    0    0     0    16 1088  200  0  0 100  0
1423778938  0  0      0 390252  94644 190884    0    0     0     0 1065  172  0  0 100  0
1423778939  0  0      0 390252  94644 190884    0    0     0     0 1089  204  0  0 99  0
1423778940  0  0      0 390252  94644 190884    0    0     0     0 1068  199  0  0 99  0
1423778941  0  0      0 390252  94644 190884    0    0     0     0 1079  237  0  0 100  0
1423778942  0  0      0 390252  94652 190876    0    0     0    56 1105  255  0  0 98  1
1423778943  0  0      0 390252  94652 190884    0    0     0     0 1096  224  0  0 99  0
1423778944  0  0      0 390252  94652 190884    0    0     0     0 1070  192  1  0 99  0
1423778945  0  0      0 390252  94652 190884    0    0     0     0 1087  204  1  0 99  0
1423778946  0  0      0 390252  94652 190884    0    0     0    16 1098  278  1  0 99  0
1423778947  0  0      0 390236  94660 190876    0    0     0    72 1112  230  1  0 99  0
1423778948  0  0      0 390252  94660 190888    0    0     0     0 1057  177  0  0 100  0
1423778949  0  0      0 390252  94676 190872    0    0     0    76 1110  294  0  0 98  1
1423778950  0  0      0 390252  94676 190888    0    0     0     0 1069  191  1  0 99  0
1423778951  0  0      0 390252  94676 190888    0    0     0     0 1100  228  0  0 100  0
1423778952  0  0      0 390252  94676 190888    0    0     0     0 1075  234  0  0 100  0
1423778953  0  0      0 390252  94676 190892    0    0     0     0 1063  178  0  0 99  0
1423778954  0  0      0 390252  94676 190892    0    0     0     0 1071  212  0  0 100  0
1423778955  0  0      0 390252  94684 190884    0    0     0    36 1135  253  0  0 99  0
1423778956  0  0      0 390252  94684 190892    0    0     0    12 1074  211  0  0 100  0
1423778957  0  0      0 390252  94684 190892    0    0     0     0 1059  164  0  0 100  0
1423778958  0  0      0 390252  94684 190888    0    0     0     0 1057  174  0  0 100  0
1423778959  0  0      0 390252  94684 190888    0    0     0     0 1090  194  0  0 100  0
1423778960  0  0      0 390252  94692 190880    0    0     0    76 1073  193  0  0 100  0
1423778961  0  0      0 390252  94692 190888    0    0     0     0 1059  169  0  0 100  0
1423778962  0  0      0 390252  94692 190888    0    0     0     0 1060  170  0  0 100  0
1423778963  0  0      0 390252  94692 190888    0    0     0     0 1099  217  0  0 100  0
1423778964  0  0      0 390252  94692 190888    0    0     0     0 1062  194  0  0 100  0
1423778965  0  0      0 390252  94692 190888    0    0     0     0 1094  202  0  0 100  0
1423778966  0  0      0 389628  94692 190888    0    0     0    16 1087  257  0  0 99  0
1423778967  0  0      0 389684  94692 190888    0    0     0     0 1096  200  0  0 100  0
1423778968  0  0      0 389756  94692 190892    0    0     0     0 1056  175  0  0 100  0
1423778969  0  0      0 389756  94692 190892    0    0     0     0 1062  179  0  0 100  0
1423778970  0  0      0 389756  94692 190892    0    0     0     0 1065  194  0  1 99  0
1423778971  0  0      0 389756  94692 190892    0    0     0     0 1109  231  0  0 100  0
1423778972  0  0      0 389756  94700 190892    0    0     0    72 1073  196  1  0 99  0
1423778973  0  0      0 389756  94700 190892    0    0     0     0 1072  215  0  0 99  0
1423778974  0  0      0 389756  94700 190892    0    0     0     0 1063  185  0  0 100  0
1423778975  0  0      0 389756  94700 190892    0    0     0     0 1117  202  0  0 100  0
1423778976  0  0      0 389756  94700 190892    0    0     0    12 1065  191  0  0 100  0
1423778977  0  0      0 389756  94700 190888    0    0     0    32 1108  232  0  0 100  0
1423778978  0  0      0 389756  94700 190888    0    0     0     0 1055  158  0  0 100  0
1423778979  0  0      0 389756  94700 190888    0    0     0     0 1090  201  0  0 100  0
1423778980  0  0      0 389756  94700 190888    0    0     0     0 1065  200  0  0 100  0
1423778981  0  0      0 389756  94700 190888    0    0     0     0 1079  222  0  0 99  0
1423778983  0  0      0 389756  94708 190888    0    0     0    64 1120  283  1  0 99  0
1423778984  0  0      0 389756  94708 190888    0    0     0     0 1065  196  0  0 99  0
1423778985  0  0      0 389756  94708 190888    0    0     0     0 1085  182  0  0 100  0
1423778986  0  0      0 389756  94708 190888    0    0     0     0 1058  165  0  0 100  0
1423778987  0  0      0 389756  94708 190888    0    0     0    12 1102  236  0  0 100  0
1423778988  0  0      0 389756  94716 190880    0    0     0    56 1083  222  1  0 99  0
1423778989  0  0      0 389756  94716 190888    0    0     0     0 1073  218  0  0 100  0
1423778990  0  0      0 389756  94716 190888    0    0     0     0 1070  208  0  0 100  0
1423778991  0  0      0 389756  94716 190888    0    0     0     0 1097  196  0  0 99  0
1423778992  0  0      0 389756  94716 190888    0    0     0     0 1065  196  0  0 100  0
1423778993  0  0      0 389756  94716 190888    0    0     0     0 1070  213  0  0 100  0
1423778994  0  0      0 389756  94716 190888    0    0     0     0 1060  162  0  0 100  0
1423778995  0  0      0 389756  94716 190888    0    0     0     0 1115  221  0  0 100  0
1423778996  0  0      0 389756  94716 190888    0    0     0    12 1073  214  0  0 100  0
1423778997  0  0      0 389756  94716 190888    0    0     0     4 1065  162  0  0 100  0
1423778998  0  0      0 389756  94716 190888    0    0     0     0 1059  185  1  0 99  0
1423778999  0  0      0 389756  94724 190884    0    0     0    56 1117  248  1  0 98  1
1423779000  0  0      0 389756  94724 190892    0    0     0     0 1064  197  1  0 99  0
1423779001  0  0      0 389756  94724 190892    0    0     0     0 1062  187  0  0 100  0
1423779002  0  0      0 389756  94724 190892    0    0     0     0 1065  204  0  0 99  0
1423779003  0  0      0 389756  94724 190892    0    0     0     0 1100  210  0  0 100  0
1423779004  0  0      0 389756  94724 190892    0    0     0     0 1071  217  1  0 99  0
1423779005  0  0      0 389756  94724 190892    0    0     0     0 1099  237  1  0 99  0
1423779006  0  0      0 389756  94724 190892    0    0     0    12 1075  209  0  0 99  0
1423779007  0  0      0 389756  94724 190892    0    0     0     0 1101  228  0  1 99  0
1423779008  0  0      0 389756  94724 190892    0    0     0     0 1056  179  0  0 100  0
1423779009  0  0      0 389756  94724 190892    0    0     0     0 1083  224  0  0 99  0
1423779010  0  0      0 389756  94724 190892    0    0     0     0 1076  230  0  0 100  0
1423779011  0  0      0 389756  94732 190884    0    0     0    60 1121  283  2  1 97  0
1423779012  0  0      0 389756  94732 190896    0    0     0    52 1135  241  0  0 99  0
1423779013  0  0      0 389756  94732 190896    0    0     0     0 1065  185  1  0 99  0
1423779014  0  0      0 389756  94732 190896    0    0     0     0 1072  219  0  0 99  0
1423779015  0  0      0 389756  94732 190896    0    0     0     0 1133  269  1  0 99  0
1423779016  0  0      0 389636  94732 190896    0    0     0    16 1101  308  2  2 96  0
1423779017  0  0      0 389620  94740 190888    0    0     0    88 1085  202  1  0 99  0
1423779018  1  0      0 389756  94740 190900    0    0     0     0 1067  185  1  0 99  0
1423779019  0  0      0 389756  94740 190900    0    0     0     0 1093  209  0  0 100  0
1423779020  0  0      0 389756  94740 190900    0    0     0     0 1056  166  0  0 100  0
1423779021  0  0      0 389756  94740 190900    0    0     0     0 1056  164  0  0 100  0
1423779022  0  0      0 389756  94740 190900    0    0     0     0 1072  195  0  0 99  0
1423779023  0  0      0 389756  94740 190900    0    0     0     0 1097  212  0  0 100  0
1423779024  0  0      0 389756  94740 190900    0    0     0     0 1056  164  0  0 100  0
1423779025  1  0      0 389756  94740 190900    0    0     0     0 1093  202  0  0 100  0
1423779026  0  0      0 389756  94740 190900    0    0     0    12 1094  235  0  0 100  0
1423779027  0  0      0 389756  94740 190896    0    0     0     0 1085  190  0  0 100  0
1423779028  0  0      0 389756  94740 190896    0    0     0     0 1061  174  0  0 100  0
1423779029  0  0      0 389756  94748 190888    0    0     0    72 1118  342  0  1 98  1
1423779030  0  0      0 389756  94748 190896    0    0     0     0 1070  187  1  0 99  0
1423779031  0  0      0 389756  94748 190896    0    0     0     0 1108  261  2  0 98  0
1423779032  0  0      0 389756  94748 190896    0    0     0     4 1086  228  1  0 99  0
1423779034  0  0      0 389756  94748 190896    0    0     0     0 1074  214  0  0 100  0
1423779035  0  0      0 389756  94748 190896    0    0     0     0 1123  227  2  0 98  0
1423779036  0  0      0 389756  94748 190896    0    0     0     0 1072  216  1  0 99  0
1423779037  0  0      0 389756  94748 190896    0    0     0    12 1084  224  1  0 99  0
